Project_ID,Project_Type,Location,Start_Date,End_Date,Planned_Cost,Actual_Cost,Cost_Overrun,Planned_Duration,Actual_Duration,Schedule_Deviation,Vibration_Level,Crack_Width,Load_Bearing_Capacity,Temperature,Humidity,Weather_Condition,Air_Quality_Index,Energy_Consumption,Material_Usage,Labor_Hours,Equipment_Utilization,Accident_Count,Safety_Risk_Score,Image_Analysis_Score,Anomaly_Detected,Completion_Percentage,Risk_Level
PJT_11,Tunnel,New York,2020-01-11,2021-03-28,42011120,41130105.522863835,-881014.4771361649,359,412.5223738700374,53.52237387003743,1.8390508867206203,2.2967300508641135,72.12237311977167,4.444848680134049,44.227506854767654,Stormy,173,12854.564757657343,472.84916283089433,5633,72.10640680003621,7,2.856053236871399,75.77969026271762,0,61.978143244946196,Low
PJT_12,Building,Chicago,2020-01-12,2022-02-26,27507881,39038564.559522636,11530683.559522636,303,349.4545481195073,46.45454811950731,0.6048025732459006,4.089817471745768,63.975594215820024,17.743157184336717,32.08263790315922,Sunny,192,8186.6615623594025,979.4646159354963,2821,70.69050188593832,4,5.278576346774947,57.88718364427636,0,37.57152773666749,Medium
PJT_13,Dam,Seattle,2020-01-13,2022-04-29,43428797,43184029.03894536,-244767.96105463803,560,767.7814774716009,207.78147747160085,1.80204988996437,4.649608815728324,299.3815649519595,30.92271981757178,20.18425089057117,Sunny,85,23009.859299246502,623.9092337378524,2185,55.940707930170234,2,5.628177711301352,69.92256521230945,1,70.0142809430036,High
PJT_14,Road,New York,2020-01-14,2022-01-16,28445000,30887649.393121697,2442649.393121697,472,480.2258196762206,8.225819676220624,0.29660262092851086,2.725417064299451,392.91472446757297,17.677056395062916,51.56325571652037,Snowy,96,30961.496236983956,880.186224519261,2637,96.14798989175748,3,2.8745322276257204,97.13240542163754,0,58.59829469029783,Low
PJT_15,Tunnel,Chicago,2020-01-15,2021-07-21,18962327,20366057.233176406,1403730.2331764065,374,520.6648447712332,146.66484477123322,1.3474691345593395,3.307331026618259,291.8206356997348,-6.271198229453807,44.67029120771891,Stormy,231,43471.26313518969,957.9631567296609,8236,67.47515003197725,7,6.477133040772855,67.09894946678187,0,45.33304608177935,High
PJT_16,Road,New York,2020-01-16,2022-04-11,39516260,56225648.12564082,16709388.125640817,407,524.7240452131634,117.72404521316344,1.8232724850326631,4.516368111194571,428.35328237260154,29.79693852419895,58.843688367778626,Rainy,263,48840.91364847814,707.8191643077934,9380,47.655474357242625,5,7.506999636343742,57.639363682173354,0,26.363994518340814,High
PJT_17,Tunnel,Seattle,2020-01-17,2020-12-28,15226224,19849237.48517723,4623013.48517723,610,702.342937203306,92.34293720330595,0.42062393295663614,0.49273425706471197,65.04193989194974,34.32835707690246,33.162876481215,Stormy,81,24777.163065643865,594.0448106668075,2746,65.962294877593,4,4.3645607736890675,79.11983021181074,0,64.11251777249589,Medium
PJT_18,Dam,Seattle,2020-01-18,2021-10-17,34034792,46900244.186206646,12865452.186206646,615,722.5125595194476,107.51255951944756,1.9398212241885846,1.1603928893308253,215.03843439167304,5.92238258158458,80.17658833665325,Sunny,235,7720.111534337159,103.15976581958556,6797,47.623195014280235,8,6.269065271716948,80.11820870637361,1,84.63075665279965,High
PJT_19,Bridge,Los Angeles,2020-01-19,2021-04-22,25509968,26792628.04993433,1282660.0499343313,640,674.5525275594607,34.552527559460714,0.9604783847894721,3.544500031257912,156.68167602838014,26.526915660584272,38.04286509396768,Rainy,223,38710.20105616418,136.0176766651054,9089,70.1519010554245,9,5.520717146480017,59.690212123395796,0,64.00040216583531,Medium
PJT_20,Tunnel,Houston,2020-01-20,2022-06-17,20170135,25715398.46824597,5545263.468245968,797,1076.9610738956935,279.9610738956935,1.8968587060379465,4.118722309561498,251.27283567070492,13.462554557991634,35.8500723561355,Stormy,103,30432.796530077183,280.7660944460047,3620,73.67653089137272,2,2.7599355852049197,59.82932937909801,1,64.94703001963171,Medium
PJT_21,Road,New York,2020-01-21,2021-05-16,2500948,3108797.383830835,607849.3838308351,200,241.54496907663213,41.54496907663213,1.3859580828970892,4.285145141652889,82.56937693735512,38.90156456500936,53.649983953904915,Sunny,210,25155.11051800084,267.40758867039574,8597,60.26534568961512,6,7.5700988989712,99.47748956624136,0,56.06536277329914,High
PJT_22,Dam,New York,2020-01-22,2022-01-01,7327090,10255714.875276944,2928624.8752769437,243,265.4805923329272,22.480592332927188,0.6730150527597479,2.0755358842746627,479.35923870698264,36.48740569884069,54.9195716620992,Rainy,299,18917.099545648536,329.2829156798608,9002,44.29903685388908,8,8.213077250416426,62.1640536431106,0,44.94161055954625,High
PJT_23,Tunnel,Chicago,2020-01-23,2022-02-20,21885050,31594401.373791244,9709351.373791244,344,432.6247438930601,88.6247438930601,0.45777479734250215,0.4466995114593342,150.46493048121243,18.898759907030325,35.055966014956496,Rainy,282,27607.933752959107,374.44117392789474,7107,96.61021213799435,3,6.839138040284508,91.90960173917921,0,51.171223747019155,High
PJT_24,Bridge,Seattle,2020-01-24,2021-02-24,32834022,29790113.221282497,-3043908.778717503,206,308.4727782735435,102.4727782735435,0.6770965878276888,2.1889073864980997,465.0384989676131,28.0328050197477,39.0302508708141,Sunny,216,20240.582200566394,424.05894419565544,3793,86.40118680900578,9,3.9150642499394617,73.51619127729897,1,99.05875814080738,Medium
PJT_25,Bridge,New York,2020-01-25,2020-11-01,40391628,52687322.301127724,12295694.301127724,490,568.9671102190268,78.96711021902684,0.2767330775990825,1.153672951035269,241.6519197665068,38.58423355621572,31.879366740867145,Rainy,72,39065.53404863121,478.4839210619889,3500,90.33286483030726,9,9.34113244968371,71.7494619456364,1,77.4701651894761,High
PJT_26,Building,Seattle,2020-01-26,2022-01-28,16226559,15108573.091637058,-1117985.9083629418,464,673.9204859767677,209.92048597676774,0.37334913605232656,1.4559822749831208,493.4858599648481,17.26443555430515,70.29221248262166,Sunny,220,29475.21634216885,188.9797046104132,9361,62.01210365717377,2,5.098225491956119,64.74812080818762,0,48.7503517581995,Medium
PJT_27,Building,New York,2020-01-27,2021-05-08,37257426,45801120.05914702,8543694.059147023,839,928.7814772180267,89.78147721802668,0.29885483665831414,3.861337784187529,299.32627255709485,7.228790726885208,73.90623218778573,Cloudy,232,44458.14983693504,138.12573875750383,5925,85.64986180116703,0,3.3929063684658805,88.69128984461653,0,51.15667599590684,Medium
PJT_28,Road,Los Angeles,2020-01-28,2021-01-08,28870540,30965953.325498804,2095413.3254988045,460,429.1062271112961,-30.893772888703893,0.9035927331089596,0.37763543012943435,468.87478887911334,31.451637585026972,52.36299482214978,Cloudy,51,29459.476159224894,706.5500041657211,2080,69.12237371015166,8,4.674111587397609,94.03304392207774,0,54.9668806974768,Medium
PJT_29,Tunnel,Houston,2020-01-29,2022-04-08,33434302,36244988.68497379,2810686.6849737912,343,350.73302549062265,7.733025490622651,1.6115989148894143,4.13790608740351,52.40704491240028,2.103644013158048,69.98609158795122,Rainy,243,15721.808600296852,583.6013423587699,5864,52.06500930436276,0,7.2286758271738885,63.056373077954014,0,69.33827749409316,High
PJT_30,Tunnel,New York,2020-01-30,2020-09-01,40112237,44595786.38498775,4483549.384987749,403,463.9404856566341,60.94048565663411,0.36862875301104636,2.1383454291208452,386.70746278140507,11.369213140332313,71.5154774356212,Rainy,215,43299.1347004465,499.7297819981077,5453,47.4654026144328,1,8.613386070933242,54.7548334674557,0,51.936241079396325,High
PJT_31,Building,Seattle,2020-01-31,2021-07-16,39456876,50219743.87313207,10762867.873132072,325,335.32881107594096,10.328811075940962,0.3476088230274382,2.980319655502975,456.37279389613195,37.61499804087365,29.6792869374466,Sunny,296,30074.857021851978,670.9959470515171,3248,60.70305215932341,8,4.209179493545854,56.845977644280495,0,71.7561206595319,Medium
PJT_32,Tunnel,Los Angeles,2020-02-01,2022-06-05,17969728,19774427.412886273,1804699.412886273,209,188.12847059256924,-20.871529407430756,1.3225150040829285,0.448261156178395,112.87425514052933,29.843228714812327,87.63246173841758,Rainy,292,14307.846716460257,844.9114664831865,2325,48.25312668850838,4,3.0936200140843724,89.6401767383122,0,39.62690259830631,Medium
PJT_33,Tunnel,New York,2020-02-02,2020-10-11,48718418,65264139.36891625,16545721.36891625,224,324.5762066732677,100.57620667326768,0.47464766573932593,1.686795391786398,93.25663327946816,12.209605288612458,77.47223629675017,Snowy,206,33057.85144802999,484.92361820458416,4873,99.89613857224413,3,6.638438186516844,71.79134556598129,0,46.95756688190116,High
PJT_34,Bridge,Chicago,2020-02-03,2022-05-10,21491595,24558798.74229747,3067203.7422974706,650,914.1129703800624,264.1129703800624,0.285459072407084,0.4485045950742289,241.05767323368002,1.8109476324596567,34.31384228370764,Cloudy,293,21097.25442240924,677.0075185467814,2688,42.951339413921325,8,9.290935900956569,56.59573292053614,0,87.76478122334625,High
PJT_35,Building,Houston,2020-02-04,2021-07-20,32175239,30277283.43383268,-1897955.566167321,213,286.56494718403184,73.56494718403184,0.4170122985905975,4.807718614405548,470.1555077598208,9.57826149577301,33.03155250222492,Rainy,159,42998.252553142964,958.2150014516428,3985,66.4686159621446,8,2.6496402720347945,67.01441032098123,1,39.60150892313884,Medium
PJT_36,Dam,New York,2020-02-05,2020-10-11,6845447,9380014.177471982,2534567.1774719823,832,832.5730461464976,0.5730461464976315,1.8550896521658746,4.036308246631252,294.07395208569744,5.625728207508814,28.79628019057079,Rainy,173,25398.488239094426,855.6620462754047,3076,67.12561134342305,1,8.227174440694299,75.71177414265264,0,96.79930598575015,High
PJT_37,Building,Los Angeles,2020-02-06,2021-10-02,47847988,51266965.73160714,3418977.731607139,606,589.164196309951,-16.835803690049033,1.6607953802747626,2.298163771782301,287.3554086747795,-0.31508916308803414,29.686499377934286,Stormy,116,37689.86111483375,483.4007294521685,2461,58.037915714900535,2,5.289464633387357,92.60258419225042,0,25.525445228640365,Medium
PJT_38,Dam,Chicago,2020-02-07,2022-07-13,36103852,41868197.62293216,5764345.622932158,400,376.225139873372,-23.774860126628028,0.7727226684746787,1.1180127416183554,113.50675323469484,30.883310246111115,72.37132593200873,Rainy,280,9299.129343630673,680.2451540332687,1072,74.28109394241672,2,8.195612535658825,82.08716271125874,0,31.751183413645542,High
PJT_39,Bridge,Los Angeles,2020-02-08,2022-02-17,12737532,16702296.83804594,3964764.83804594,713,951.4396869570558,238.43968695705576,1.3460594579220464,4.667275526249261,50.35527999194846,3.863843776759433,52.87579798661365,Snowy,120,22821.095583605576,259.3638297243458,7030,48.99862144909268,4,5.549870347959618,58.80164005400004,0,51.73117756794171,High
PJT_40,Road,Los Angeles,2020-02-09,2022-05-10,49491820,54414954.17249746,4923134.172497459,871,1269.2950402554886,398.29504025548863,1.1208237799692724,1.722982978634859,414.56304083545757,14.97921085922701,74.80539209179071,Cloudy,213,49245.86464125794,604.4699664055809,5611,87.03474283523403,2,4.3959499687199735,57.93513561791682,0,81.76678534498326,Medium
PJT_41,Tunnel,Chicago,2020-02-10,2022-01-06,9312934,8697827.688624633,-615106.3113753665,546,632.4435349311109,86.44353493111089,1.3865361006168715,0.8049221584368738,89.4085533438072,11.222269575985997,72.23784260451438,Stormy,78,41380.713026471676,983.1954620245986,3796,59.9468630948583,9,7.270669001886857,70.61671078166613,1,75.84179298655003,High
PJT_42,Bridge,Los Angeles,2020-02-11,2021-10-10,4900379,5509754.007863763,609375.0078637628,729,708.2121299310716,-20.78787006892844,1.3970751896792428,2.8158219422697743,335.2324184308958,44.0142558249597,62.32288994536551,Sunny,168,12197.33610651179,566.4836036822701,8717,75.48055538791851,5,9.105645651354076,53.759642385087815,0,25.701941585295074,High
PJT_43,Tunnel,Chicago,2020-02-12,2022-01-30,38358841,56259728.70974768,17900887.70974768,761,918.8585619462799,157.8585619462799,1.2945946286139867,4.71887060172408,461.5774045318362,11.510073428152129,68.04566246050757,Sunny,214,17499.38222647648,934.8744692711325,5516,82.93835416401757,1,3.8822655733316296,87.77885976419364,0,31.301652337105324,Medium
PJT_44,Road,New York,2020-02-13,2021-01-17,12353540,15874800.927842177,3521260.9278421775,295,327.24324762017756,32.243247620177556,0.6055926002208862,0.019151452501612876,143.89336092129395,-5.600963446178486,21.284900706539926,Cloudy,162,19841.71139853625,466.6014284529346,3493,93.34252706140967,5,5.1467332149493465,70.07269101518861,0,61.773669014575376,Medium
PJT_45,Road,Chicago,2020-02-14,2021-01-07,7722055,10060968.85041681,2338913.8504168093,418,470.20609102697944,52.206091026979436,0.17411219944935447,1.1906242162699936,349.37277630660986,-5.0595836085353785,41.82443527635154,Sunny,299,34266.450222295054,998.9603444661681,5231,90.147246187132,5,3.0646056402687023,67.15118863906952,0,36.56482707688326,Medium
PJT_46,Bridge,Chicago,2020-02-15,2021-03-30,16056024,20541584.060146578,4485560.060146578,514,654.2183644896202,140.21836448962017,0.9655768857812067,4.692238202052038,85.41435951837926,22.491454674418563,64.64755254815871,Snowy,277,39064.7641770345,621.298031704802,4576,76.49854168621357,1,2.650685172556157,75.45541661957179,1,48.00927920316431,Medium
PJT_47,Road,Houston,2020-02-16,2022-07-26,49968538,50937691.95437754,969153.9543775395,620,825.3631381335393,205.36313813353934,1.7928503809123373,0.8554298342858102,321.6898147269258,22.964995345604606,20.654146744037092,Rainy,264,38728.69739635594,138.0420948123411,9100,63.30359082303322,5,8.001011281529577,85.44784018814238,0,53.7934757938326,High
PJT_48,Dam,Chicago,2020-02-17,2022-02-27,10035949,11551380.49506205,1515431.4950620495,327,316.0004260989142,-10.999573901085796,1.1820447911852943,0.5662172581990993,123.76927442894123,13.031744476546024,22.30838605778154,Cloudy,94,27944.332533788125,628.0793170222493,6728,70.19228020449783,5,2.805977050195982,78.4673472246526,0,63.48214048153642,Low
PJT_49,Road,Chicago,2020-02-18,2020-10-21,19298198,26063449.148937237,6765251.1489372365,188,173.21457803497054,-14.785421965029457,1.6815429792336252,2.8509360789990223,381.1791022318301,13.751403077161633,79.63215877292683,Stormy,65,41486.92420271681,347.11542611163696,1032,86.12408760272815,5,8.13986354201005,90.12013908609936,0,32.59461919953388,High
PJT_50,Tunnel,New York,2020-02-19,2021-09-01,33672748,32353575.620002408,-1319172.3799975924,467,698.9113508125373,231.9113508125373,1.9840862516263336,4.309219116474149,185.5540826572587,-7.033707943752083,67.88174031844503,Rainy,289,24668.513724086377,129.23318983230524,5373,92.65273255356838,4,4.862953466562381,81.46812819350588,0,24.682612919946358,Medium
PJT_51,Tunnel,Houston,2020-02-20,2020-10-14,7281646,7767416.733361529,485770.7333615292,567,589.4741843010706,22.474184301070636,0.4108707878627249,2.385549088469631,258.5259539620908,18.410058071409424,38.57588131842408,Sunny,80,10574.625438300285,838.767974225197,4598,46.226915690600315,6,9.955438510669442,89.39851337041318,0,45.87070490146238,High
PJT_52,Tunnel,Seattle,2020-02-21,2021-05-04,40980720,43676901.60881326,2696181.6088132635,229,213.49631412242226,-15.503685877577738,1.4143775143697663,4.972821283422624,319.74374391242975,17.760671145919343,68.15739880830964,Sunny,211,30399.882874421597,348.15667328268034,3392,63.09137574958321,4,2.7760727637216034,84.83911367823374,1,17.382360237004008,Medium
PJT_53,Tunnel,New York,2020-02-22,2021-07-27,44144878,51173243.91141018,7028365.911410183,696,705.6919374304563,9.691937430456278,1.381157790030047,3.3958584976899644,127.07303479980781,-1.774787479368051,75.47196683974843,Stormy,99,47853.562307049804,816.8936986418487,7705,86.56699590481003,0,1.8368019326154341,59.65614201318682,0,57.4088653981821,Low
PJT_54,Dam,New York,2020-02-23,2020-12-28,29751505,44276821.79879107,14525316.798791073,817,754.3971362800172,-62.60286371998279,1.9619153499807291,0.3703745360522387,383.7370183779294,-4.2888337638989835,41.47559981770709,Snowy,242,40684.71431266301,359.39582466028025,7790,65.89910575563766,8,1.6788976264314606,52.61772250928994,0,85.56446433114769,Low
PJT_55,Building,Seattle,2020-02-24,2021-02-09,22958593,21592591.79746642,-1366001.2025335804,766,869.4762871660522,103.4762871660522,1.9726413945103207,4.9641606584098765,186.18815328656655,-3.2035130170280226,22.522616424943124,Stormy,259,31041.529146150908,274.8937184863969,3677,59.93366584397703,2,8.518762042517807,95.16984002516908,0,20.70780934894467,High
PJT_56,Bridge,Chicago,2020-02-25,2022-04-28,39835523,48249605.93506263,8414082.935062632,856,1182.5135564942002,326.5135564942002,1.404689362275846,2.039471183900952,348.06733696073906,-4.443446442980782,85.29453872814142,Cloudy,171,34106.254715709365,976.5420166939847,2401,64.67936180939617,1,4.939986799525091,97.28280826910421,1,20.14574789165761,High
PJT_57,Tunnel,Los Angeles,2020-02-26,2021-03-20,38962717,39259566.50702205,296849.507022053,457,504.86922812356704,47.86922812356704,0.5628681047661691,1.4370126692274128,121.22737281471814,23.53395075452179,44.162588680694135,Stormy,239,46875.29121660077,425.4807949795176,1817,76.17068480718105,9,1.0281191468263446,86.34661483157362,0,17.219601898061693,Low
PJT_58,Road,Houston,2020-02-27,2021-08-13,15945952,23638373.76037776,7692421.760377761,479,558.7583111368426,79.75831113684262,1.6172560924481383,2.789395917889428,359.6529466428576,0.806545882160524,27.453723429929447,Sunny,281,24275.42574957322,641.2385902988444,7203,99.9883086480281,5,8.872942262530024,86.21029113479744,0,86.30751607857118,High
PJT_59,Tunnel,Los Angeles,2020-02-28,2021-12-09,14363838,13903938.112042518,-459899.88795748167,768,1002.5103852598758,234.51038525987576,0.3033553550009724,1.5215379591043217,107.68463276470779,3.8286583703104906,54.42998099752032,Snowy,220,19912.736252418683,648.9833435330244,5562,69.5795457462719,7,8.892289062192742,63.50735402470548,0,17.26344054353467,High
PJT_60,Road,Seattle,2020-02-29,2020-12-20,28550115,32608816.51892322,4058701.5189232193,828,998.0185740107165,170.01857401071652,1.5833286779260944,0.4322875356007616,241.41042332149263,-0.4535320716708142,73.79274569648936,Snowy,233,48975.870425020206,604.4261339561516,5723,52.50966849725563,1,8.257750066169118,77.12208544409164,0,98.51158318459625,High
PJT_61,Road,New York,2020-03-01,2021-05-18,42566801,57155762.88620561,14588961.886205614,797,1129.2433270553972,332.24332705539723,1.8293726358749232,0.007141715395883597,161.2427331824946,42.68094174466767,35.51531202322914,Stormy,297,43854.941007965004,923.2261691690932,3438,49.77079451674568,3,3.2348663472235826,99.61198318523041,0,42.24981646415062,Medium
PJT_62,Tunnel,New York,2020-03-02,2022-06-21,12044590,15931772.530965053,3887182.5309650525,786,1115.8224243515788,329.8224243515788,0.8273834500600269,2.2479167646013116,386.76886224268213,37.00396047335094,38.864303509335436,Cloudy,64,19536.961307837108,706.9969642301817,7828,42.540984848584856,1,4.354774480604558,92.80717990350098,1,39.588594322822914,High
PJT_63,Dam,Houston,2020-03-03,2021-11-14,12633575,14574561.863308355,1940986.8633083552,314,284.4671750305333,-29.532824969466674,1.2982070604678528,4.184317111132962,167.91575202809355,2.6772160543336483,36.99004907590082,Sunny,225,25870.126881241526,463.35970369443714,2210,73.52903409509929,8,7.7043360267593535,65.21971762759983,0,18.24685768873443,High
PJT_64,Road,New York,2020-03-04,2022-03-01,6059667,6713592.939147326,653925.9391473262,759,1037.4222879724489,278.4222879724489,0.9172711909839699,2.8615759281503825,446.7727878779283,8.016146165716929,89.41711369821748,Rainy,98,23678.51580535096,876.1423460718466,7641,72.67432548933004,9,5.404178128668267,65.05229328489452,0,62.70770913745751,Medium
PJT_65,Road,New York,2020-03-05,2021-11-27,42645168,48554399.209360056,5909231.209360056,326,383.5194922072714,57.51949220727141,0.931753604477444,4.996036494717204,451.31909513297575,1.5441063267748447,33.81826136113798,Snowy,258,11709.305540214526,262.95660920436796,1599,52.31403560681855,1,2.3844391905119724,74.17886455740296,1,62.729399111751256,Medium
PJT_66,Tunnel,Houston,2020-03-06,2021-12-22,37540128,39738694.04780221,2198566.04780221,669,999.0205932792903,330.0205932792903,0.689704689305428,1.4342332282359997,138.39859185025364,17.053177770345307,60.28641518762868,Stormy,221,48101.86957159666,589.8130818493757,6480,81.71976438715402,9,3.1851843807490514,70.22993330838922,0,54.44252445611285,Medium
PJT_67,Road,Houston,2020-03-07,2021-06-16,9826233,10054199.27898464,227966.2789846398,657,781.7900843100965,124.79008431009652,1.5480462788556169,1.4022753238002768,326.2306752534759,-8.921420713916053,84.7685249159875,Cloudy,59,23194.059404889147,955.4953347493807,2846,84.46642249778085,1,9.753305830764017,68.55765231400873,0,37.99181324942954,High
PJT_68,Road,Seattle,2020-03-08,2021-07-03,37855538,45041420.775869444,7185882.775869444,338,504.3424977247467,166.3424977247467,1.8787354719163598,0.798747301169721,89.47293877398394,26.925240489323762,30.282759821444547,Cloudy,69,44389.80871870586,662.8578668923715,7592,55.545892322926676,4,2.359118056843956,81.34859544030516,0,43.172280105887914,Low
PJT_69,Tunnel,New York,2020-03-09,2021-07-12,48336078,51290391.347350106,2954313.3473501056,563,761.5935302152978,198.59353021529785,1.887426632545476,0.8203179413266759,226.19169482073315,18.77369823997029,87.95979385073902,Sunny,119,13521.030245629929,835.2716054273886,8861,60.645985841784196,4,7.534726810103696,50.57462348167688,1,38.84530543063642,High
PJT_70,Tunnel,New York,2020-03-10,2021-04-01,19149286,20537168.78109216,1387882.7810921595,342,358.81372232265045,16.81372232265045,0.4320844412623742,1.4259329800502392,370.9947782755725,39.425141056560676,86.32340640769372,Snowy,57,29654.18647867489,688.2046529906736,2887,99.42830034083539,6,5.302164759935851,88.16698180166384,0,48.35317674524517,Medium
PJT_71,Bridge,Seattle,2020-03-11,2022-05-17,28596545,37005463.09390382,8408918.093903817,620,758.2829322947483,138.28293229474832,1.7620129343474755,3.9642002263676357,346.74046108246233,-0.9584023619372228,81.92003909407838,Sunny,222,6078.262330592142,855.4337771841014,1679,62.45586807104405,0,7.737414935969437,87.00264983378925,0,40.760929493310336,High
PJT_72,Dam,Chicago,2020-03-12,2021-11-27,24498524,36285312.63932747,11786788.639327466,368,550.263549196871,182.26354919687105,1.501119738711532,4.52878395318224,331.1153012329736,34.22600853336224,35.018956493100156,Rainy,83,39389.92177290389,950.0390918607193,4252,85.64810030536611,1,6.950019170299537,91.51628402973506,0,70.7965587878725,High
PJT_73,Dam,Chicago,2020-03-13,2022-07-10,30184104,38097842.423971824,7913738.423971824,594,840.2239086027856,246.22390860278563,0.5803910613115496,4.875435848538406,177.1433886480996,33.55785579566937,64.38385392076884,Rainy,273,31141.12542108253,345.6295547794631,2835,67.1635255977964,5,4.952504714988933,92.07253366534067,0,36.620782511254276,Medium
PJT_74,Road,Chicago,2020-03-14,2022-06-04,26018569,24618449.445247833,-1400119.5547521673,518,496.46163059031153,-21.53836940968847,0.22784076455087765,1.1614482704822633,220.1112272454809,-3.005034593071219,73.26240310728681,Rainy,228,33151.53125613887,252.69497313104696,3177,87.60068967165856,1,4.1851974221476045,78.31998473802342,0,41.575440834500874,Medium
PJT_75,Dam,Seattle,2020-03-15,2020-11-04,11930625,11278618.351822607,-652006.6481773928,786,1040.5250336955942,254.52503369559417,0.6091948070803181,4.406487728070458,96.32576511512877,11.920757327927017,89.02195497375008,Cloudy,295,7327.439714959406,535.591675299286,9142,86.14139432695887,3,7.7892332892051295,89.00369678116454,1,49.19138963102333,High
PJT_76,Road,New York,2020-03-16,2020-09-23,22227468,32693358.71748105,10465890.71748105,360,398.6451905480956,38.64519054809563,1.8331956498848987,1.6412754463866852,373.56026919512044,-0.641604737051571,32.62966754569593,Snowy,283,14496.724859387692,731.6761841417942,1148,80.06536151191213,9,3.9082708563384383,74.61975627402596,0,10.356565084381021,Medium
PJT_77,Bridge,Seattle,2020-03-17,2022-07-01,44513097,48001787.5716942,3488690.5716942027,467,422.25642977887355,-44.74357022112645,1.3030394823019673,0.5642027225844221,276.7499585560731,4.00962752516519,73.62181296635075,Sunny,53,8344.889255911108,304.4721278639945,2495,91.28670077773475,5,8.089943320797115,97.57649182091502,0,54.28743167988028,High
